molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL237340,CC(C)Oc1ccc(NC(=O)N2CCN(c3ncnc(N)c3/C=N/OCC(=O)N3CCOCC3)CC2)cc1,62.0,active,526.5980000000005,1.4094000000000009,2.0,10.0,7.2076083105017466
CHEMBL237551,CC(C)Oc1ccc(NC(=O)N2CCN(c3ncnc(N)c3/C=N/OCCNS(C)(=O)=O)CC2)cc1,146.0,active,520.6160000000003,1.0998000000000012,3.0,10.0,6.835647144215563
CHEMBL237552,CC(C)Oc1ccc(NC(=O)N2CCN(c3ncnc(N)c3/C=N/OCCN3CCOCC3)CC2)cc1,36.0,active,512.6150000000005,1.8828000000000007,2.0,10.0,7.443697499232713
CHEMBL237553,CC(C)Oc1ccc(NC(=O)N2CCN(c3ncnc(N)c3/C=N/OCCCO)CC2)cc1,260.0,active,457.5350000000003,1.9329999999999998,3.0,9.0,6.585026652029182
CHEMBL237570,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4C)n3C)ccc2c1,30000.0,inactive,467.5940000000002,6.023720000000005,0.0,5.0,4.522878745280337
CHEMBL237767,CCO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC3CCC3)nc2)CC1,58.0,active,440.50800000000027,2.1095999999999995,2.0,9.0,7.236572006437063
CHEMBL238010,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCOCC3)cc2)CC1,340.0,active,440.5080000000003,1.2298000000000004,2.0,9.0,6.468521082957745
CHEMBL238222,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC3CCC3)nc2)CC1,75.0,active,426.4810000000003,1.7194999999999996,2.0,9.0,7.1249387366083
CHEMBL238223,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC3CCCC3)nc2)CC1,18.0,active,440.5080000000003,2.1095999999999995,2.0,9.0,7.7447274948966935
CHEMBL238224,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(C3CCCCC3)cc2)CC1,99.0,active,437.54800000000034,3.4409000000000027,2.0,7.0,7.00436480540245
CHEMBL2385195,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5C(F)(F)F)c5ccccc5c4=O)cc3F)ccnc2cc1OCCCN1CCCC1,8.5,active,727.7149999999996,8.009700000000006,1.0,9.0,8.070581074285707
CHEMBL2385543,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cccnc1,30000.0,inactive,561.0850000000003,6.822800000000006,1.0,5.0,4.522878745280337
CHEMBL2386788,Cc1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2)no1,6.0,active,500.5630000000003,4.021220000000002,4.0,7.0,8.221848749616356
CHEMBL2386789,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5cc(C(C)(C)C)on5)cc4)n[nH]3)cc2)CC1,30.0,active,542.6440000000001,5.0103000000000035,4.0,7.0,7.522878745280337
CHEMBL2386790,Cc1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2C)no1,9.0,active,514.5900000000003,4.329640000000003,4.0,7.0,8.045757490560675
CHEMBL2386791,Cc1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2Cl)no1,390.0,active,535.0080000000003,4.6746200000000036,4.0,7.0,6.4089353929735005
CHEMBL2386792,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCCC5)cc4)[nH]n3)cc2)no1,15.0,active,557.6550000000004,5.733100000000004,4.0,7.0,7.823908740944319
CHEMBL2386793,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH]n3)cc2)no1,19.0,active,573.6540000000003,4.969500000000004,4.0,8.0,7.721246399047171
CHEMBL2386794,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5cc(C(C)(C)C)on5)cc4)n[nH]3)cc2)CC1,8.0,active,556.671,5.005900000000003,4.0,7.0,8.096910013008056
CHEMBL2386795,Cc1cc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)ccc1NC(=O)Nc1cc(C(C)(C)C)on1,20.0,active,587.681,5.2779200000000035,4.0,8.0,7.698970004336019
CHEMBL2386796,Cc1cc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)[nH]n2)ccc1NC(=O)Nc1cc(C(C)(C)C)on1,2.0,active,570.6980000000002,5.314320000000004,4.0,7.0,8.698970004336019
CHEMBL2386797,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)cc1)Nc1ccccc1,9.0,active,540.6240000000004,4.3617000000000035,4.0,6.0,8.045757490560675
CHEMBL2386798,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)Nc5ccccc5)cc4)n[nH]3)cc2)CC1,22.0,active,523.6410000000001,4.398100000000002,4.0,5.0,7.657577319177793
CHEMBL2386799,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)cc1)Nc1ccc(F)cc1,66.0,active,558.6140000000004,4.5008000000000035,4.0,6.0,7.180456064458132
CHEMBL2386800,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)cc1)Nc1ccc(Cl)cc1,16.0,active,575.0690000000003,5.015100000000005,4.0,6.0,7.795880017344075
CHEMBL2386801,Cc1cc(NC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2)no1,13.0,active,514.5900000000003,3.698920000000002,4.0,7.0,7.886056647693163
CHEMBL2386802,CC(C)(C)c1cc(NC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH]n3)cc2)no1,6.666666666666667,active,587.6810000000004,4.647200000000003,4.0,8.0,8.176091259055681
CHEMBL2386803,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)Nc5cc(C(C)(C)C)on5)cc4)n[nH]3)cc2)CC1,4.0,active,570.6980000000001,4.683600000000003,4.0,7.0,8.397940008672037
CHEMBL2386804,Cc1nc(Nc2cc(-c3ccc(NC(=O)Nc4ccccc4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,280.0,active,483.58000000000027,4.3145200000000035,4.0,7.0,6.552841968657781
CHEMBL2386805,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,21.0,active,502.5830000000003,3.288640000000001,4.0,9.0,7.6777807052660805
CHEMBL2386806,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C(C)(C)C)on4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,35.0,active,544.6640000000001,4.277720000000002,4.0,9.0,7.455931955649724
CHEMBL2386807,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,17.0,active,532.6090000000003,2.65114,5.0,10.0,7.769551078621726
CHEMBL2386808,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C(C)(C)C)on4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,95.0,active,574.6900000000002,3.640220000000001,5.0,10.0,7.022276394711152
CHEMBL2386809,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C(C)(C)C)on4)cc3)n[nH]2)cc(N2CCNCC2)n1,26.0,active,530.6370000000002,3.9355200000000012,5.0,9.0,7.585026652029182
CHEMBL2386810,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cccc(Cl)c4)cc3)n[nH]2)cc(N2CCNCC2)n1,26.0,active,518.0250000000002,4.303420000000003,5.0,7.0,7.585026652029182
CHEMBL2386812,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5ccccc5)cc4)n[nH]3)cc2)CC1,13.0,active,495.58700000000016,4.724800000000002,4.0,5.0,7.886056647693163
CHEMBL2386813,CCNC(=O)Nc1ccc(-c2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)cc1,94.0,active,447.54300000000023,3.2222000000000017,4.0,5.0,7.026872146400302
CHEMBL2386814,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)NC5CC5)cc4)n[nH]3)cc2)CC1,52.0,active,459.5540000000002,3.364700000000002,4.0,5.0,7.2839966563652006
CHEMBL2386815,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)N5CCCC5)cc4)n[nH]3)cc2)CC1,70.0,active,473.5810000000003,3.7085000000000026,3.0,5.0,7.154901959985743
CHEMBL2386816,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5ccccn5)cc4)n[nH]3)cc2)CC1,40.0,active,496.57500000000016,4.1198000000000015,4.0,6.0,7.3979400086720375
CHEMBL2386817,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5cccnc5)cc4)n[nH]3)cc2)CC1,74.0,active,496.57500000000016,4.1198000000000015,4.0,6.0,7.130768280269024
CHEMBL2386818,Cc1cnc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2)s1,50.0,active,516.6310000000002,4.489720000000003,4.0,7.0,7.301029995663981
CHEMBL2407900,COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,180.0,active,492.5830000000003,4.381400000000003,2.0,6.0,6.7447274948966935
CHEMBL2419669,COc1cc2c(Oc3ccc(NC(=O)N/N=C/c4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,380.0,active,621.6599999999999,7.109400000000006,2.0,7.0,6.42021640338319
CHEMBL2435999,COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5ccc(C)cc5)ccn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,1.08,active,635.7399999999997,6.813820000000009,1.0,8.0,8.96657624451305
CHEMBL2436172,CC(C)n1c2c(c3c1-c1ccccc1C3=O)C(=O)CCC2=O,180.0,active,293.32200000000006,3.4396000000000013,0.0,4.0,6.7447274948966935
CHEMBL2436977,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5cnc6[nH]ccc6c5)c4c3)cc2)CC1,369.75,active,422.5360000000002,4.520600000000003,2.0,4.0,6.43209181733107
CHEMBL2436978,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,282.0,active,421.5480000000002,5.125600000000004,2.0,3.0,6.549750891680639
CHEMBL245377,CN1CCN(CC(=O)Nc2cccc3c2Cc2c-3n[nH]c2-c2csc(C#CCOc3ccccc3)c2)CC1,22.0,active,523.6620000000003,4.325800000000003,2.0,6.0,7.657577319177793
CHEMBL245769,COCC(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,153.0,active,455.53900000000016,4.724800000000004,2.0,5.0,6.815308569182402
CHEMBL245968,COCCOCC(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,624.0,active,499.5920000000002,4.741400000000003,2.0,6.0,6.204815410317576
CHEMBL246166,COC(=O)C(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,65.0,active,469.5220000000002,4.251400000000002,2.0,6.0,7.187086643357144
CHEMBL248557,O=C1Cc2cnn(-c3ccc(Cl)cc3)c2-c2ccccc2N1,10000.0,inactive,309.75600000000003,3.6873000000000022,1.0,3.0,5.0
CHEMBL250450,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,10000.0,inactive,464.37900000000025,-0.5388999999999995,8.0,12.0,5.0
CHEMBL253116,CC(CO)NC(=N)c1c(O)nsc1Nc1ccc(Nc2ccccc2)cc1,448.0,active,383.4770000000001,3.6316700000000015,6.0,7.0,6.348721986001856
CHEMBL253292,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,10000.0,inactive,489.40700000000015,5.891600000000005,3.0,6.0,5.0
CHEMBL254702,CC1CCN(c2cc(N3CCN(C)CC3)ccc2NC(=O)c2cc(C#N)c[nH]2)CC1,18.0,active,406.5340000000001,3.126780000000001,2.0,5.0,7.7447274948966935
CHEMBL255955,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,2.0,active,412.37500000000006,4.869900000000001,4.0,4.0,8.698970004336019
CHEMBL256893,CN1CCN(Cc2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(-c5ccc6c(c5)CCC6)c4n3)cc2)CC1,1.0,active,509.6140000000004,2.859300000000001,2.0,8.0,9.0
CHEMBL259013,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc1)CCN2,9.0,active,441.41700000000014,4.658000000000002,4.0,6.0,8.045757490560675
CHEMBL260092,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,2.0,active,441.41700000000014,4.658000000000002,4.0,6.0,8.698970004336019
CHEMBL260305,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(F)c4onc(N)c34)cc2)c1,173.0,active,394.3810000000002,5.307620000000003,3.0,4.0,6.761953896871205
CHEMBL260307,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(C)c4onc(N)c34)cc2)c1,61.0,active,390.4180000000002,5.4769400000000035,3.0,4.0,7.214670164989233
CHEMBL260848,Nc1ncnc2c1N=C(c1cccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c1)CCN2,145.0,active,441.41700000000014,4.658000000000002,4.0,6.0,6.838631997765025
CHEMBL261849,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,13000.0,inactive,366.4210000000001,2.828000000000001,2.0,7.0,4.886056647693163
CHEMBL262468,Cc1cccc(NC(=O)Nc2ccc3c(c2)CCC2Sc4ncnc(N)c4C32)c1,36.0,active,403.5110000000001,4.563620000000002,3.0,5.0,7.443697499232713
CHEMBL262607,Cc1ccc(F)c(NC(=O)Nc2ccc(C3=Nc4c(N)ncnc4NCC3)cc2)c1,13.0,active,405.4370000000002,4.0867200000000015,4.0,6.0,7.886056647693163
CHEMBL269594,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC(C)C)cc2)CC1,50.0,active,413.4820000000002,2.1803999999999997,2.0,8.0,7.301029995663981
CHEMBL269884,COc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c2c(N)noc12,30.0,active,408.84500000000014,5.383000000000002,3.0,5.0,7.522878745280337
CHEMBL270070,NC(=O)Nc1ccc(-c2cccc3onc(N)c23)cc1,619.0,active,268.27599999999995,2.5676000000000005,3.0,4.0,6.208309350979882
CHEMBL270084,COc1ccc(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c2c(N)noc12,36.0,active,406.41700000000014,5.177120000000002,3.0,5.0,7.443697499232713
CHEMBL270489,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)c4onc(N)c34)cc2)c1,82.0,active,475.5240000000004,5.000720000000003,3.0,6.0,7.086186147616283
CHEMBL270506,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,37.0,active,392.8460000000001,5.682820000000002,3.0,4.0,7.431798275933005
CHEMBL271170,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,22.0,active,376.3910000000002,5.168520000000003,3.0,4.0,7.657577319177793
CHEMBL271381,COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,16.0,active,453.29600000000016,5.4921000000000015,3.0,5.0,7.795880017344075
CHEMBL271386,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,213.0,active,430.36100000000005,5.8789000000000025,3.0,4.0,6.671620396561262
CHEMBL271600,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,6.0,active,378.819,5.374400000000002,3.0,4.0,8.221848749616356
CHEMBL271796,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,64.0,active,412.37100000000004,5.7398000000000025,3.0,4.0,7.1938200260161125
CHEMBL271955,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)c12,27.0,active,428.37000000000006,5.619600000000002,3.0,5.0,7.568636235841013
CHEMBL272183,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc([N+](=O)[O-])c4)cc3)c12,5.0,active,389.3710000000001,4.629200000000002,3.0,6.0,8.301029995663981
CHEMBL272453,COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,8.0,active,408.84500000000014,5.383000000000002,3.0,5.0,8.096910013008056
CHEMBL272645,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1,4.0,active,358.4010000000001,5.029420000000003,3.0,4.0,8.397940008672037
CHEMBL273048,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OC(F)(F)F)c4onc(N)c34)cc2)c1,58.0,active,460.38700000000017,6.067120000000002,3.0,5.0,7.236572006437063
CHEMBL273077,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)c12,22.0,active,396.809,5.513500000000002,3.0,4.0,7.657577319177793
CHEMBL273198,CCc1ccc(-c2c(-c3cnc(C)[nH]3)c(=O)[nH]c3ccc(C#N)cc23)cc1,47.0,active,354.41300000000007,4.327700000000003,2.0,3.0,7.327902142064283
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,160.0,active,238.29000000000002,3.1242400000000004,2.0,1.0,6.795880017344075
CHEMBL309490,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,10000.0,inactive,270.24,2.576800000000001,3.0,5.0,5.0
CHEMBL319894,COc1cc2ncnc(N3CCN(/C(S)=N\Cc4ccccc4)CC3)c2cc1OC,30000.0,inactive,423.5420000000002,3.2550000000000017,1.0,6.0,4.522878745280337
CHEMBL323336,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Br)cc4)CC3)c2cc1OC,11400.0,inactive,472.3430000000002,3.763600000000003,1.0,6.0,4.943095148663527
CHEMBL324153,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1,1.0,active,401.4700000000001,3.1693000000000016,0.0,7.0,9.0
CHEMBL330863,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCC(C)CC1,128.0,active,576.7420000000002,5.280500000000005,1.0,8.0,6.892790030352131
CHEMBL337300,O=Nc1c(-c2c(O)[nH]c3ccc(I)cc23)[nH]c2ccccc12,418.0,active,403.17900000000003,5.024300000000001,3.0,3.0,6.3788237182249645
CHEMBL367113,O=C1C(c2c(O)[nH]c3ccc(Cl)cc23)=Nc2ccccc21,212.0,active,296.713,3.844000000000001,2.0,3.0,6.673664139071248
CHEMBL367345,O=C1C(c2c(O)[nH]c3ccc(F)cc23)=Nc2ccccc21,10070.0,inactive,280.258,3.3297000000000017,2.0,3.0,4.996970529446382
CHEMBL368689,O=C1C(c2c(O)[nH]c3ccc(S(=O)(=O)[O-])cc23)=Nc2ccccc21.[Na+],280.0,active,364.314,-0.9013000000000002,2.0,6.0,6.552841968657781
CHEMBL369303,O=Nc1c(-c2c(O)[nH]c3ccc([N+](=O)[O-])cc23)[nH]c2ccccc12,62.0,active,322.28000000000003,4.327900000000002,3.0,5.0,7.2076083105017466
CHEMBL370545,COc1cc(-c2csc3ncnc(N)c23)ccc1NC(=O)Nc1cccc(C)c1,130.0,active,405.4830000000001,4.901520000000002,3.0,6.0,6.886056647693163
CHEMBL370800,CN1CCN(Cc2ccc(NC(=O)c3cc(-c4ccc5c(c4)OCO5)cnc3O)cc2)CC1,20000.0,inactive,446.50700000000023,3.1826000000000016,2.0,7.0,4.698970004336019
CHEMBL371332,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)c(Cl)c2)c1,59.0,active,409.90200000000016,5.546320000000002,3.0,5.0,7.229147988357856
CHEMBL371510,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2F)c1,67.0,active,393.4470000000001,5.032020000000002,3.0,5.0,7.173925197299173
CHEMBL372111,O=C(Nc1ccc2c(c1)CNc1c(Cl)ncnc1O2)Nc1ccc(Cl)c(C(F)(F)F)c1,13700.0,inactive,470.2380000000001,6.1640000000000015,3.0,5.0,4.863279432843593
CHEMBL373798,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,25.0,active,361.38000000000005,4.595200000000001,4.0,3.0,7.6020599913279625
CHEMBL373845,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(CN4CCN(C)CC4)c4[nH]nc(N)c34)cc2)c1,215.0,active,469.5930000000003,4.511920000000003,4.0,5.0,6.667561540084395
CHEMBL374044,Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)ccc1F,7.0,active,375.40700000000015,4.903620000000001,4.0,3.0,8.154901959985743
CHEMBL374330,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1,2.0,active,357.41700000000014,4.764520000000002,4.0,3.0,8.698970004336019
CHEMBL374752,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(F)c4[nH]nc(N)c34)cc2)c1,14.0,active,375.4070000000001,4.903620000000002,4.0,3.0,7.853871964321762
CHEMBL375670,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,3.0,active,377.8350000000001,5.109500000000002,4.0,3.0,8.522878745280337
CHEMBL376077,Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3[nH]nc(N)c23)cc1,3.0,active,357.4170000000001,4.764520000000002,4.0,3.0,8.522878745280337
CHEMBL376245,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4=O)c4[nH]nc(N)c34)cc2)c1,15.0,active,484.56000000000034,4.765720000000003,4.0,5.0,7.823908740944319
CHEMBL376307,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccsc4)cc3)c12,5.0,active,349.41900000000004,4.517600000000002,4.0,4.0,8.301029995663981
CHEMBL376787,Nc1ccc2oc(C(=O)c3cc4cc(N)ccc4o3)cc2c1,600.0,active,292.29400000000004,3.5744000000000016,2.0,5.0,6.221848749616356
CHEMBL377193,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,68.25,active,292.294,3.2914000000000003,4.0,3.0,7.165897344287206
CHEMBL377335,NC(=O)c1c(NC(=O)c2cccc(Cl)c2)sc2c1CCCC2,630.0,active,334.8280000000002,3.6315000000000017,2.0,3.0,6.200659450546418
CHEMBL377567,CC(C)c1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,490.0,active,368.5020000000002,4.501100000000004,2.0,3.0,6.309803919971486
CHEMBL377652,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Cl)cccc2[nH]1,920.0,active,310.74,4.239200000000001,3.0,2.0,6.036212172654444
CHEMBL378133,COc1ccc2[nH]c(C(=O)c3cc4cc(F)ccc4[nH]3)cc2c1,880.0,active,308.312,4.027900000000002,2.0,2.0,6.055517327849832
CHEMBL378477,CC(C)C(=O)Nc1sc2c(c1C(N)=O)CCCC2,10000.0,inactive,266.36599999999993,2.3203000000000005,2.0,3.0,5.0
CHEMBL378924,Cc1cccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1,140.0,active,314.41000000000014,3.286520000000002,2.0,3.0,6.853871964321762
CHEMBL379087,NC(=O)c1c(NC(=O)/C=C/c2ccco2)sc2c1CCCC2,560.0,active,316.3820000000002,2.9707000000000017,2.0,4.0,6.251811972993799
CHEMBL379331,COc1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,250.0,active,356.4470000000002,3.386300000000002,2.0,4.0,6.6020599913279625
CHEMBL380038,COc1ccc2[nH]c(C(=O)c3cc4ccc(C)cc4[nH]3)cc2c1,10000.0,inactive,304.349,4.197220000000002,2.0,2.0,5.0
CHEMBL380184,NC(=O)c1c(NC(=O)c2ccncc2)sc2c1CCCC2,110.0,active,301.37100000000015,2.373100000000001,2.0,4.0,6.958607314841775
CHEMBL381207,Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,27.0,active,461.4440000000001,6.050820000000002,3.0,5.0,7.568636235841013
CHEMBL381738,CN1CCN(CCCc2ccc(NC(=O)c3cc(-c4ccc5c(c4)OCO5)cnc3O)cc2)CC1,20000.0,inactive,474.56100000000026,3.6152000000000015,2.0,7.0,4.698970004336019
CHEMBL381997,COc1ccc2[nH]c(C(=O)c3cc4cccc(Cl)c4[nH]3)cc2c1,30000.0,inactive,324.76700000000005,4.542200000000003,2.0,2.0,4.522878745280337
CHEMBL382490,O=C(Nc1ccc2c(c1)CNc1cnc(Cl)nc1O2)Nc1ccc(Cl)c(C(F)(F)F)c1,900.0,active,470.2380000000001,6.1640000000000015,3.0,5.0,6.045757490560675
CHEMBL383276,COc1ccc2[nH]c(C(=O)c3cc4c(Cl)cccc4[nH]3)cc2c1,10000.0,inactive,324.76700000000005,4.542200000000003,2.0,2.0,5.0
CHEMBL387312,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,8.0,active,371.44400000000013,4.7749200000000025,3.0,4.0,8.096910013008056
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0.73,active,466.5410000000003,4.354000000000003,2.0,6.0,9.136677139879545
CHEMBL389233,COc1cccc2oc(C(=O)c3cc4c(OC)cccc4o3)cc12,30000.0,inactive,322.31600000000003,4.427200000000003,0.0,5.0,4.522878745280337
CHEMBL389234,COc1cccc2cc(C(=O)c3cc4cccc(OC)c4o3)oc12,30000.0,inactive,322.3160000000001,4.427200000000003,0.0,5.0,4.522878745280337
CHEMBL389745,COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,10000.0,inactive,577.6850000000002,6.006600000000003,4.0,7.0,5.0
CHEMBL390156,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,9.0,active,480.6370000000002,4.887300000000004,1.0,5.0,8.045757490560675
CHEMBL391368,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(C(C)C)cc2)CC1,15.0,active,397.4830000000002,2.5166000000000013,2.0,7.0,7.823908740944319
